"","kmodes"
"1359",5
"1360",5
"1361",3
"1362",3
"1363",3
"1364",1
"1365",3
"1366",5
"1367",1
"1368",4
"1369",5
"1370",5
"1371",5
"1372",5
"1373",1
"1374",1
"1375",1
"1376",5
"1377",5
"1378",1
"1379",5
"1380",1
"1381",1
"1382",5
"1383",1
"1384",1
"1385",1
"1386",1
"1387",5
"1388",1
"1389",1
"1390",1
"1391",1
"1392",4
"1393",4
"1394",4
"1395",5
"1396",5
"1397",5
"1398",5
"1399",5
"1400",5
"1401",5
"1402",3
"1403",1
"1404",2
"1405",4
"1406",5
"1407",1
"1408",5
"1409",5
"1410",5
"1411",1
"1412",5
"1413",5
"1414",5
"1415",5
"1416",5
"1417",1
"1418",3
"1419",1
"1420",1
"1421",1
"1422",5
"1423",5
"1424",5
"1425",4
"1426",3
"1427",5
"1428",5
"1429",5
"1430",1
"1431",5
"1432",1
"1433",4
"1434",4
"1435",4
"1436",2
"1437",2
"1438",2
"1439",2
"1440",2
"1441",3
"1442",4
"1443",3
"1444",4
"1445",3
"1446",3
"1447",2
"1448",3
"1449",3
"1450",3
"1451",2
"1452",2
"1453",2
"1454",3
"1455",2
"1456",2
"1457",2
"1458",2
"1459",3
"1460",2
"1461",3
"1462",3
"1463",3
"1464",2
"1465",2
"1466",3
"1467",2
"1468",4
"1469",2
"1470",3
"1471",3
"1472",4
"1473",3
"1474",4
"1475",4
"1476",1
"1477",5
"1478",4
"1479",4
"1480",4
"1481",4
"1482",5
"1483",5
"1484",5
"1485",3
"1486",4
"1487",4
"1488",1
"1489",3
"1490",4
"1491",3
"1492",1
"1493",1
"1494",5
"1495",1
"1496",1
"1497",3
"1498",5
"1499",1
"1500",4
"1501",1
"1502",5
"1503",5
"1504",5
"1505",1
"1506",5
"1507",4
"1508",5
"1509",5
"1510",5
"1511",5
"1512",5
"1513",1
"1514",1
"1515",5
"1516",5
"1517",5
"1518",1
"1519",5
"1520",1
"1521",5
"1522",3
"1523",3
"1524",1
"1525",5
"1526",1
"1527",3
"1528",1
"1529",3
"1530",4
"1531",5
"1532",5
"1533",4
"1534",3
"1535",5
"1536",5
"1537",5
"1538",3
"1539",2
"1540",1
"1541",1
"1542",3
"1543",3
"1544",3
"1545",4
"1546",3
"1547",3
"1548",3
"1549",3
"1550",3
"1551",3
"1552",4
"1553",3
"1554",3
"1555",3
"1556",3
"1557",4
"1558",3
"1559",3
"1560",4
"1561",3
"1562",3
"1563",3
"1564",1
"1565",3
"1566",4
"1567",3
"1568",3
"1569",3
"1570",3
"1571",3
"1572",5
"1573",4
"1574",5
"1575",5
"1576",3
"1577",3
"1578",1
"1579",5
"1580",1
"1581",5
"1582",3
"1583",3
"1584",4
"1585",5
"1586",5
"1587",5
"1588",5
"1589",5
"1590",1
"1591",1
"1592",5
"1593",5
"1594",1
"1595",1
"1596",5
"1597",1
"1598",1
"1599",5
"1600",1
"1601",5
"1602",1
"1603",1
"1604",4
"1605",1
"1606",1
"1607",5
"1608",4
"1609",5
"1610",5
"1611",5
"1612",5
"1613",1
"1614",5
"1615",5
"1616",5
"1617",1
"1618",1
"1619",4
"1620",3
"1621",4
"1622",4
"1623",4
"1624",1
"1625",5
"1626",3
"1627",1
"1628",5
"1629",1
"1630",5
"1631",3
"1632",5
"1633",1
"1634",4
"1635",1
"1636",1
"1637",4
"1638",1
"1639",4
"1640",1
"1641",5
"1642",1
"1643",5
"1644",5
"1645",1
"1646",1
"1647",1
"1648",1
"1649",5
"1650",5
"1651",1
"1652",5
"1653",5
"1654",1
"1655",5
"1656",1
"1657",3
"1658",1
"1659",5
"1660",1
"1661",1
"1662",1
"1663",1
"1664",5
"1665",1
"1666",4
"1667",1
"1668",5
"1669",5
"1670",1
"1671",5
"1672",1
"1673",1
"1674",5
"1675",1
"1676",5
"1677",1
"1678",1
"1679",1
"1680",4
"1681",1
"1682",1
"1683",4
"1684",1
"1685",5
"1686",1
"1687",5
"1688",1
"1689",1
"1690",1
"1691",1
"1692",3
"1693",3
"1694",1
"1695",1
"1696",3
"1697",5
"1698",1
"1699",1
"1700",1
"1701",1
"1702",1
"1703",1
"1704",1
"1705",1
"1706",5
"1707",1
"1708",1
"1709",4
"1710",5
"1711",1
"1712",5
"1713",5
"1714",4
"1715",1
"1716",5
"1717",1
"1718",5
"1719",1
"1720",5
"1721",3
"1722",3
"1723",5
"1724",1
"1725",5
"1726",4
"1727",4
"1728",5
"1729",1
"1730",1
"1731",5
"1732",4
"1733",1
"1734",1
"1735",1
"1736",1
"1737",1
"1738",4
"1739",1
"1740",1
"1741",4
"1742",5
"1743",5
"1744",1
"1745",5
"1746",3
"1747",1
"1748",1
"1749",1
"1750",1
"1751",4
"1752",1
"1753",5
"1754",1
"1755",5
"1756",5
"1757",1
"1758",5
"1759",1
"1760",1
"1761",5
"1762",1
"1763",1
"1764",5
"1765",1
"1766",1
"1767",4
"1768",1
"1769",1
"1770",5
"1771",5
"1772",5
"1773",4
"1774",1
"1775",1
"1776",1
"1777",5
"1778",5
"1779",3
"1780",1
"1781",1
"1782",3
"1783",1
"1784",3
"1785",5
"1786",1
"1787",5
"1788",1
"1789",1
"1790",5
"1791",1
"1792",3
"1793",5
"1794",3
"1795",1
"1796",1
"1797",5
"1798",1
"1799",5
"1800",3
"1801",1
"1802",1
"1803",1
"1804",4
"1805",4
"1806",5
"1807",1
"1808",1
"1809",5
"1810",4
"1811",5
"1812",3
"1813",1
"1814",1
"1815",3
"1816",1
"1817",1
"1818",1
"1819",5
"1820",5
"1821",1
"1822",1
"1823",5
"1824",1
"1825",5
"1826",5
"1827",5
"1828",5
"1829",1
"1830",5
"1831",1
"1832",5
"1833",1
"1834",5
"1835",1
"1836",1
"1837",1
"1838",5
"1839",1
"1840",5
"1841",5
"1842",5
"1843",1
"1844",1
"1845",1
"1846",3
"1847",5
"1848",5
"1849",1
"1850",1
"1851",1
"1852",4
"1853",5
"1854",1
"1855",5
"1856",5
"1857",5
"1858",5
"1859",5
"1860",5
"1861",4
"1862",1
"1863",4
"1864",1
"1865",5
"1866",1
"1867",1
"1868",1
"1869",1
"1870",5
"1871",5
"1872",5
"1873",3
"1874",1
"1875",3
"1876",3
"1877",4
"1878",4
"1879",3
"1880",5
"1881",1
"1882",1
"1883",1
"1884",3
"1885",1
"1886",1
"1887",5
"1888",1
"1889",5
"1890",1
"1891",1
"1892",4
"1893",4
"1894",5
"1895",4
"1896",1
"1897",1
"1898",4
"1899",5
"1900",5
"1901",4
"1902",1
"1903",1
"1904",4
"1905",1
"1906",5
"1907",1
"1908",1
"1909",1
"1910",1
"1911",1
"1912",4
"1913",1
"1914",1
"1915",3
"1916",1
"1917",1
"1918",1
"1919",1
"1920",4
"1921",1
"1922",3
"1923",1
"1924",5
"1925",1
"1926",3
"1927",1
"1928",1
"1929",5
"1930",1
"1931",5
"1932",5
"1933",5
"1934",3
"1935",3
"1936",3
"1937",3
"1938",1
"1939",1
"1940",5
"1941",5
"1942",3
"1943",2
"1944",1
"1945",4
"1946",5
"1947",3
"1948",3
"1949",3
"1950",3
"1951",3
"1952",2
"1953",3
"1954",3
"1955",1
"1956",1
"1957",1
"1958",4
"1959",1
"1960",1
"1961",5
"1962",1
"1963",1
"1964",3
"1965",1
"1966",4
"1967",5
"1968",3
"1969",1
"1970",5
"1971",3
"1972",3
"1973",4
"1974",3
"1975",3
"1976",3
"1977",4
"1978",3
"1979",1
"1980",3
"1981",1
"1982",4
"1983",4
"1984",5
"1985",1
"1986",1
"1987",1
"1988",4
"1989",4
"1990",1
"1991",4
"1992",5
"1993",1
"1994",5
"1995",1
"1996",3
"1997",3
"1998",4
"1999",3
"2000",3
"2001",4
"2002",3
"2003",3
"2004",3
"2005",4
"2006",4
"2007",4
"2008",5
"2009",5
"2010",3
"2011",3
"2012",4
"2013",4
"2014",5
"2015",5
"2016",3
"2017",4
"2018",1
"2019",5
"2020",1
"2021",3
"2022",1
"2023",5
"2024",4
"2025",2
"2026",3
"2027",3
"2028",3
"2029",3
"2030",3
"2031",1
"2032",1
"2033",3
"2034",4
"2035",3
"2036",3
"2037",1
"2038",3
"2039",3
"2040",2
"2041",3
"2042",3
"2043",2
"2044",2
"2045",2
"2046",2
"2047",2
"2048",2
"2049",3
"2050",4
"2051",5
"2052",5
"2053",2
"2054",3
"2055",4
"2056",3
"2057",3
"2058",3
"2059",4
"2060",3
"2061",2
"2062",2
"2063",4
"2064",5
"2065",3
"2066",2
"2067",3
"2068",2
"2069",5
"2070",3
"2071",3
"2072",2
"2073",2
"2074",2
"2075",2
"2076",2
"2077",4
"2078",3
"2079",2
"2080",2
"2081",2
"2082",2
"2083",2
"2084",2
"2085",2
"2086",3
"2087",4
"2088",3
"2089",3
"2090",2
"2091",2
"2092",2
"2093",2
"2094",4
"2095",5
"2096",2
"2097",2
"2098",3
"2099",2
"2100",2
"2101",2
"2102",2
"2103",2
"2104",2
"2105",4
"2106",2
"2107",3
"2108",2
"2109",2
"2110",2
"2111",2
"2112",2
"2113",2
"2114",2
"2115",3
"2116",3
"2117",2
"2118",2
"2119",2
"2120",2
"2121",3
"2122",2
"2123",2
"2124",2
"2125",2
"2126",2
"2127",2
"2128",2
"2129",2
"2130",3
"2131",2
"2132",2
"2133",2
"2134",2
"2135",2
"2136",2
"2137",2
"2138",2
"2139",2
"2140",2
"2141",2
"2142",2
"2143",2
"2144",2
"2145",2
"2146",2
"2147",2
"2148",4
"2149",5
"2150",3
"2151",3
"2152",4
"2153",5
"2154",3
"2155",3
"2156",2
"2157",2
"2158",2
"2159",2
"2160",2
"2161",2
"2162",2
"2163",2
"2164",2
"2165",2
"2166",2
"2167",2
"2168",2
"2169",4
"2170",2
"2171",3
"2172",2
"2173",4
"2174",4
"2175",3
"2176",2
"2177",2
"2178",2
"2179",2
"2180",2
"2181",2
"2182",2
"2183",2
"2184",2
"2185",2
"2186",2
"2187",2
"2188",2
"2189",4
"2190",2
"2191",2
"2192",2
"2193",2
"2194",2
"2195",3
"2196",2
"2197",3
"2198",2
"2199",4
"2200",4
"2201",4
"2202",2
"2203",2
"2204",2
"2205",4
"2206",3
"2207",2
"2208",3
"2209",2
"2210",2
"2211",2
"2212",4
"2213",4
"2214",4
"2215",2
"2216",2
"2217",2
"2218",4
"2219",4
"2220",2
"2221",2
"2222",2
"2223",4
"2224",4
"2225",5
"2226",3
"2227",2
"2228",4
"2229",4
"2230",5
"2231",5
"2232",2
"2233",3
"2234",2
"2235",2
"2236",2
"2237",2
"2238",3
"2239",2
"2240",3
"2241",2
"2242",3
"2243",2
"2244",2
"2245",1
"2246",2
"2247",3
"2248",2
"2249",3
"2250",4
"2251",4
"2252",4
"2253",4
"2254",3
"2255",5
"2256",3
"2257",3
"2258",4
"2259",4
"2260",3
"2261",3
"2262",4
"2263",3
"2264",2
"2265",2
"2266",2
"2267",2
"2268",3
"2269",4
"2270",4
"2271",2
"2272",3
"2273",2
"2274",2
"2275",3
"2276",3
"2277",3
"2278",3
"2279",3
"2280",4
"2281",3
"2282",4
"2283",3
"2284",2
"2285",4
"2286",5
"2287",4
"2288",4
"2289",5
"2290",4
"2291",5
"2292",5
"2293",4
"2294",3
"2295",2
"2296",2
"2297",2
"2298",2
"2299",3
"2300",3
"2301",4
"2302",4
"2303",1
"2304",2
"2305",2
"2306",2
"2307",3
"2308",3
"2309",2
"2310",3
"2311",3
"2312",3
"2313",3
"2314",1
"2315",4
"2316",2
"2317",2
"2318",3
"2319",3
"2320",3
"2321",3
"2322",5
"2323",3
"2324",3
"2325",3
"2326",3
"2327",1
"2328",3
"2329",3
"2330",3
"2331",5
"2332",5
"2333",3
"2334",3
"2335",3
"2336",3
