population,age,white,minority,tot_households,average_household_size,married_households,nonfamily_households,median_household_income,owner,renter,median_gross_rent,tot_gross_rent_as_percent_of_income,less_than_30_of_income,more_than_30_of_income,median_gross_rent_as_percent_of_income,median_n_rooms,less_than_high_school,high_school,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,employed,unemployed
38.0,35.7,0.8097222222222222,0.19027777777777777,420.0,1.71,0.23809523809523808,0.7619047619047619,0.0,0.5791666666666667,0.42083333333333334,884.0,179.0,0.11666666666666667,0.13194444444444445,38.4,4.3,0.0,0.13258785942492013,0.4249201277955272,0.12460063897763578,0.1485623003194888,0.12300319488817892,0.7979197622585439,0.0
32.0,36.5,0.7725563909774437,0.2274436090225564,283.0,1.84,0.21554770318021202,0.784452296819788,127992.0,0.5134099616858238,0.48659003831417624,1991.0,145.0,0.18007662835249041,0.09770114942528736,22.5,3.7,0.0,0.02109704641350211,0.2320675105485232,0.33122362869198313,0.0949367088607595,0.22151898734177214,0.9470468431771895,0.018329938900203666
100.0,34.9,0.8374485596707819,0.16255144032921812,524.0,1.85,0.23282442748091603,0.7347328244274809,98056.0,0.5246913580246914,0.47530864197530864,1247.0,274.0,0.1419753086419753,0.13168724279835392,28.8,4.2,0.016149068322981366,0.07453416149068323,0.3453416149068323,0.2546583850931677,0.14161490683229813,0.05093167701863354,0.8283671036948749,0.0
121.0,36.6,0.8068269976726145,0.19317300232738557,613.0,2.09,0.43066884176182707,0.47471451876019577,104464.0,0.5668491008600469,0.4331508991399531,1457.0,266.0,0.145426114151681,0.06254886630179828,21.6,4.8,0.025540275049115914,0.0825147347740668,0.412573673870334,0.2455795677799607,0.08055009823182711,0.0618860510805501,0.7542372881355932,0.031073446327683617
109.0,35.7,0.9792605951307484,0.020739404869251576,507.0,2.19,0.34516765285996054,0.5522682445759369,91250.0,0.5843101893597836,0.41568981064021643,1489.0,241.0,0.12263300270513977,0.08656447249774572,26.3,4.9,0.038605230386052306,0.11457036114570361,0.410958904109589,0.16811955168119552,0.0547945205479452,0.0759651307596513,0.8243243243243243,0.024774774774774775
74.0,37.5,0.5987328405491025,0.4012671594508976,434.0,2.16,0.26036866359447003,0.5691244239631337,74808.0,0.4663820704375667,0.5336179295624333,1231.0,234.0,0.1526147278548559,0.09711846318036287,27.3,4.8,0.02402022756005057,0.23261694058154236,0.2515802781289507,0.18078381795195955,0.056890012642225034,0.07206068268015171,0.7369696969696969,0.012121212121212121
199.0,32.5,0.32524807056229327,0.6747519294377067,658.0,2.76,0.23252279635258358,0.506079027355623,51143.0,0.6775082690187431,0.3224917309812569,1519.0,190.0,0.056780595369349506,0.025909592061742006,23.9,5.6,0.0829817158931083,0.3030942334739803,0.20534458509142053,0.06751054852320675,0.01828410689170183,0.02109704641350211,0.6184615384615385,0.08061538461538462
61.0,34.2,0.6740947075208914,0.32590529247910865,373.0,1.7,0.15281501340482573,0.7479892761394102,102542.0,0.26540284360189575,0.7345971563981043,1367.0,271.0,0.35071090047393366,0.045813586097946286,20.2,2.4,0.07729468599033816,0.1529790660225443,0.4057971014492754,0.14653784219001612,0.09017713365539452,0.030595813204508857,0.7533234859675036,0.04431314623338257
50.0,34.5,0.3885245901639344,0.6114754098360655,284.0,2.15,0.19718309859154928,0.602112676056338,38295.0,0.6524590163934426,0.3475409836065574,1325.0,122.0,0.06885245901639345,0.13114754098360656,36.2,5.1,0.17892156862745098,0.1053921568627451,0.25980392156862747,0.16176470588235295,0.01715686274509804,0.0,0.6739606126914661,0.0
95.0,34.8,0.7001763668430335,0.2998236331569665,419.0,2.67,0.2911694510739857,0.5393794749403341,58750.0,0.48928571428571427,0.5107142857142857,1126.0,212.0,0.0875,0.10178571428571428,31.4,4.9,0.14560770156438027,0.2358604091456077,0.26233453670276774,0.14560770156438027,0.05415162454873646,0.018050541516245487,0.7531380753138075,0.028242677824267783
